TRANSACTION_ID,STORE_ID,TRANSACTION_DATE,PRODUCT_ID,QUANTITY,DISCOUNT_PERCENT
118493,101,09-04-2025,P_046,5,5
118494,104,9/22/2025,P_045,1,20
118494,107,9/22/2025,P_050,3,5
118494,106,9/22/2025,P_006,4,20
118495,105,09-09-2025,P_037,5,10
118495,105,09-09-2025,P_027,5,5
118496,104,9/23/2025,P_026,4,15
118496,107,9/23/2025,P_003,1,15
118497,101,9/16/2025,P_034,4,0
118497,108,9/16/2025,P_029,4,15
118498,103,09-06-2025,P_040,2,20
118498,101,09-06-2025,P_028,4,20
118498,104,09-06-2025,P_015,2,0
118499,108,09-05-2025,P_022,3,0
118500,104,9/23/2025,P_014,1,5
118501,108,9/29/2025,P_048,4,10
118502,107,09-08-2025,P_001,2,10
118503,108,9/22/2025,P_021,2,0
118504,106,9/13/2025,P_027,3,0
118504,105,9/13/2025,P_036,2,20
118505,103,9/13/2025,P_033,4,10
118505,108,9/13/2025,P_049,3,5
118506,107,09-07-2025,P_038,1,20
118506,106,09-07-2025,P_023,2,5
118506,104,09-07-2025,P_037,2,10
118507,107,09-10-2025,P_046,1,5
118508,101,09-05-2025,P_021,4,20
118509,102,9/20/2025,P_004,3,20
118510,103,9/20/2025,P_014,2,20
118510,104,9/20/2025,P_004,5,15
118510,105,9/20/2025,P_019,5,5
118511,106,09-04-2025,P_005,5,20
118512,104,09-02-2025,P_022,4,20
118512,101,09-02-2025,P_006,3,20
118513,102,09-03-2025,P_009,4,5
118514,101,09-02-2025,P_037,5,0
118514,107,09-02-2025,P_036,5,15
118515,105,9/19/2025,P_001,5,0
118516,102,9/14/2025,P_032,1,10
118516,101,9/14/2025,P_030,3,0
118517,107,09-06-2025,P_033,5,15
118518,105,09-02-2025,P_003,2,15
118518,101,09-02-2025,P_012,4,20
118518,104,09-02-2025,P_016,2,20
118519,101,9/21/2025,P_016,3,20
118519,101,9/21/2025,P_030,4,5
118520,104,9/20/2025,P_022,1,20
118520,108,9/20/2025,P_043,3,20
118521,105,09-08-2025,P_018,5,5
118521,105,09-08-2025,P_031,2,20
118522,104,09-12-2025,P_042,1,10
118522,108,09-12-2025,P_013,3,0
118523,101,09-06-2025,P_025,1,0
118523,105,09-06-2025,P_043,4,15
118523,108,09-06-2025,P_013,2,0
118524,108,09-07-2025,P_017,4,0
118525,103,09-11-2025,P_029,4,15
118526,106,9/26/2025,P_031,5,0
118527,107,9/30/2025,P_047,1,10
118527,102,9/30/2025,P_017,4,20
118528,103,09-11-2025,P_015,2,15
118529,104,09-10-2025,P_021,1,15
118530,107,9/19/2025,P_038,4,20
118530,105,9/19/2025,P_009,1,20
118530,108,9/19/2025,P_031,5,5
118531,105,09-03-2025,P_021,1,0
118531,106,09-03-2025,P_012,4,20
118532,107,9/16/2025,P_011,3,5
118533,103,9/26/2025,P_020,1,0
118534,108,09-11-2025,P_020,2,15
118535,105,9/22/2025,P_007,1,20
118536,104,9/29/2025,P_043,2,0
118536,108,9/29/2025,P_032,2,10
118537,107,09-07-2025,P_036,2,20
118538,107,9/25/2025,P_034,2,0
118538,103,9/25/2025,P_014,2,20
118539,105,9/21/2025,P_031,1,20
118540,106,9/16/2025,P_040,5,15
118541,101,09-06-2025,P_028,1,10
118542,107,9/25/2025,P_019,1,5
118542,105,9/25/2025,P_026,3,0
118543,108,9/22/2025,P_008,5,15
118544,108,09-02-2025,P_003,1,5
118545,107,9/19/2025,P_025,3,0
118545,108,9/19/2025,P_028,3,5
118545,106,9/19/2025,P_047,4,10
118546,104,9/22/2025,P_041,5,5
118547,105,09-11-2025,P_044,3,15
118547,105,09-11-2025,P_015,3,0
118548,102,9/19/2025,P_041,2,10
118549,103,9/16/2025,P_023,1,5
118550,105,09-06-2025,P_018,4,20
118551,103,9/21/2025,P_030,4,15
118551,103,9/21/2025,P_014,1,10
118552,107,9/29/2025,P_025,4,15
118553,104,9/18/2025,P_042,1,20
118554,102,09-02-2025,P_026,2,0
118554,106,09-02-2025,P_006,4,20
118555,101,09-12-2025,P_049,2,0
118556,102,9/25/2025,P_025,1,10
118557,103,9/28/2025,P_031,4,5
118557,102,9/28/2025,P_046,4,15
118558,104,9/20/2025,P_010,2,0
118559,107,09-10-2025,P_016,1,10
118560,101,9/25/2025,P_004,4,10
118561,103,9/22/2025,P_012,4,15
118562,103,9/23/2025,P_040,5,15
118562,101,9/23/2025,P_044,1,10
118563,105,9/29/2025,P_003,1,15
118564,106,9/15/2025,P_028,3,15
118564,105,9/15/2025,P_020,2,20
118565,104,9/19/2025,P_012,3,0
118566,108,9/23/2025,P_013,2,0
118567,103,9/19/2025,P_010,2,20
118567,107,9/19/2025,P_002,5,20
118567,105,9/19/2025,P_030,4,5
118568,105,9/27/2025,P_019,4,0
118569,105,09-02-2025,P_036,5,10
118570,103,09-09-2025,P_042,3,10
118570,106,09-09-2025,P_018,2,15
118571,106,09-10-2025,P_018,4,15
118572,102,09-02-2025,P_044,3,20
118573,107,09-01-2025,P_001,4,0
118574,108,09-07-2025,P_003,4,5
118574,101,09-07-2025,P_034,1,0
118575,105,9/15/2025,P_025,1,20
118575,102,9/15/2025,P_016,1,15
118576,101,9/14/2025,P_034,2,10
118577,106,9/23/2025,P_017,2,10
118578,102,09-09-2025,P_029,3,15
118579,103,09-05-2025,P_034,5,10
118579,108,09-05-2025,P_040,1,5
118580,106,09-08-2025,P_017,2,20
118581,108,9/13/2025,P_007,2,10
118582,108,09-04-2025,P_005,2,10
118583,104,9/13/2025,P_004,4,20
118584,105,9/15/2025,P_005,1,0
118584,107,9/15/2025,P_027,4,0
118584,108,9/15/2025,P_027,1,15
118585,104,9/17/2025,P_045,2,20
118586,103,9/30/2025,P_028,2,5
118586,104,9/30/2025,P_048,4,10
118587,104,9/17/2025,P_036,2,15
118587,102,9/17/2025,P_015,1,0
118587,107,9/17/2025,P_002,4,10
118588,103,9/21/2025,P_046,4,10
118589,101,09-08-2025,P_050,3,5
118590,106,9/30/2025,P_033,5,15
118591,105,9/23/2025,P_046,5,20
118592,105,9/21/2025,P_024,3,5
118593,108,9/14/2025,P_008,5,20
118593,101,9/14/2025,P_014,5,20
118593,101,9/14/2025,P_022,3,10
118594,104,09-12-2025,P_048,1,5
118594,106,09-12-2025,P_037,2,20
118594,106,09-12-2025,P_007,3,10
118595,102,09-04-2025,P_041,5,10
118596,105,9/15/2025,P_025,5,15
118597,101,09-08-2025,P_045,3,20
118597,101,09-08-2025,P_031,5,10
118597,102,09-08-2025,P_046,4,0
118598,104,09-03-2025,P_048,5,20
118599,108,09-04-2025,P_003,2,15
118600,105,09-12-2025,P_036,2,15
118600,101,09-12-2025,P_044,3,20
118601,106,09-02-2025,P_038,1,15
118602,104,09-12-2025,P_021,1,0
118603,103,9/13/2025,P_011,3,0
118603,102,9/13/2025,P_002,4,5
118604,104,9/29/2025,P_022,1,5
118605,101,9/19/2025,P_016,1,5
118605,107,9/19/2025,P_027,3,10
118606,106,9/30/2025,P_046,2,20
118607,103,09-10-2025,P_038,5,10
118608,107,9/21/2025,P_032,3,15
118608,101,9/21/2025,P_041,3,0
118609,106,09-04-2025,P_036,3,15
118610,106,9/15/2025,P_025,4,15
118611,107,9/23/2025,P_014,2,10
118611,101,9/23/2025,P_002,3,15
118612,107,9/29/2025,P_008,5,5
118613,101,9/30/2025,P_033,4,20
118614,108,9/16/2025,P_037,4,5
118614,101,9/16/2025,P_024,3,20
118615,104,9/22/2025,P_040,4,10
118616,107,9/23/2025,P_008,2,20
118616,108,9/23/2025,P_045,1,15
118617,104,09-09-2025,P_008,1,20
118618,106,09-05-2025,P_018,5,20
118618,108,09-05-2025,P_006,4,0
118619,101,09-08-2025,P_024,5,0
118620,106,9/15/2025,P_027,2,20
118620,102,9/15/2025,P_046,3,5
118621,101,9/21/2025,P_015,1,20
118622,108,9/19/2025,P_041,1,20
118622,105,9/19/2025,P_026,1,0
118623,101,09-06-2025,P_019,4,20
118624,104,9/22/2025,P_012,5,20
118625,103,9/29/2025,P_011,5,15
118625,101,9/29/2025,P_025,5,20
118626,107,9/13/2025,P_008,5,0
118626,103,9/13/2025,P_015,5,15
118627,101,09-12-2025,P_042,3,5
118628,108,9/30/2025,P_002,1,5
118629,103,09-06-2025,P_019,1,15
118629,102,09-06-2025,P_031,2,5
118629,106,09-06-2025,P_050,3,15
118630,101,9/16/2025,P_009,2,20
118631,106,9/19/2025,P_002,3,5
118632,105,9/15/2025,P_040,5,0
118633,105,9/13/2025,P_046,2,5
118634,102,09-11-2025,P_048,2,5
118635,105,09-02-2025,P_027,1,15
118636,104,9/23/2025,P_044,2,10
118637,104,09-01-2025,P_020,5,15
118638,106,9/13/2025,P_025,2,0
118639,101,9/29/2025,P_032,3,20
118639,101,9/29/2025,P_021,1,0
118640,101,9/24/2025,P_008,3,15
118640,103,9/24/2025,P_011,2,10
118641,104,9/16/2025,P_020,4,20
118641,108,9/16/2025,P_003,2,0
118641,106,9/16/2025,P_028,1,10
118642,107,9/30/2025,P_034,4,10
118642,101,9/30/2025,P_022,5,15
118643,105,9/13/2025,P_003,5,15
118643,106,9/13/2025,P_021,4,0
118644,106,09-07-2025,P_026,5,5
118645,101,9/18/2025,P_011,1,10
118646,101,9/27/2025,P_012,4,5
118647,103,9/21/2025,P_006,5,15
118648,106,09-05-2025,P_034,1,20
118648,101,09-05-2025,P_021,3,5
118649,105,9/20/2025,P_022,1,20
118650,101,9/13/2025,P_025,5,15
118651,108,9/15/2025,P_021,4,5
118652,105,09-10-2025,P_017,5,20
118652,105,09-10-2025,P_044,4,0
118652,105,09-10-2025,P_028,2,20
118653,106,9/24/2025,P_002,1,20
118653,103,9/24/2025,P_020,1,20
118654,105,9/21/2025,P_018,1,15
118655,102,09-05-2025,P_034,2,5
118656,106,9/24/2025,P_005,5,10
118656,108,9/24/2025,P_028,1,20
118656,105,9/24/2025,P_027,5,20
118657,108,9/30/2025,P_005,2,10
118657,104,9/30/2025,P_022,1,20
118658,101,09-02-2025,P_027,4,20
118659,108,9/13/2025,P_026,3,0
118659,108,9/13/2025,P_032,3,15
118660,108,09-09-2025,P_006,1,15
118661,104,9/16/2025,P_034,2,20
118662,106,9/25/2025,P_007,3,10
118663,103,9/19/2025,P_027,2,0
118664,105,9/29/2025,P_044,5,15
118665,103,09-09-2025,P_048,4,10
118666,108,9/26/2025,P_015,5,20
118667,103,09-12-2025,P_008,2,5
118667,108,09-12-2025,P_022,2,15
118668,102,9/26/2025,P_019,3,20
118669,102,09-09-2025,P_019,5,15
118669,101,09-09-2025,P_022,1,10
118670,107,09-09-2025,P_005,1,10
118671,108,9/14/2025,P_024,4,0
118671,104,9/14/2025,P_016,1,5
118671,101,9/14/2025,P_024,3,5
118672,102,09-11-2025,P_003,2,10
118673,104,9/25/2025,P_024,5,10
118674,106,9/18/2025,P_008,2,0
118675,106,9/25/2025,P_002,1,20
118675,107,9/25/2025,P_022,2,5
118676,104,9/28/2025,P_011,1,0
118677,106,09-05-2025,P_031,2,10
118678,108,9/19/2025,P_043,1,15
118679,103,9/29/2025,P_035,1,0
118679,105,9/29/2025,P_035,3,20
118680,101,9/21/2025,P_025,1,10
118680,105,9/21/2025,P_009,4,0
118680,101,9/21/2025,P_024,1,5
118681,107,09-11-2025,P_046,5,20
118681,106,09-11-2025,P_013,3,0
118682,108,9/21/2025,P_026,2,15
118682,105,9/21/2025,P_049,5,0
118683,106,09-03-2025,P_048,4,0
118683,103,09-03-2025,P_008,1,15
118683,108,09-03-2025,P_023,3,10
118684,104,09-04-2025,P_041,3,15
118685,108,9/16/2025,P_029,4,10
118685,105,9/16/2025,P_012,2,10
118686,101,09-03-2025,P_015,2,15
118686,102,09-03-2025,P_038,4,0
118687,102,09-05-2025,P_032,3,15
118687,102,09-05-2025,P_004,2,10
118688,101,09-05-2025,P_050,3,20
118688,105,09-05-2025,P_001,3,5
118688,104,09-05-2025,P_048,1,15
118689,106,09-02-2025,P_010,4,15
118689,101,09-02-2025,P_018,4,10
118690,101,9/23/2025,P_022,4,20
118691,103,09-08-2025,P_021,5,15
118691,101,09-08-2025,P_041,4,15
118692,103,09-01-2025,P_002,5,0
118692,104,09-01-2025,P_020,4,0
118693,106,09-04-2025,P_001,5,5
118694,104,9/14/2025,P_039,2,5
118695,104,9/25/2025,P_031,3,15
118696,106,9/23/2025,P_011,2,0
118696,104,9/23/2025,P_023,4,0
118696,106,9/23/2025,P_040,1,5
118697,102,09-05-2025,P_003,1,10
118698,107,9/29/2025,P_009,5,15
118699,106,9/26/2025,P_037,2,5
118700,108,9/28/2025,P_030,1,5
118701,107,9/24/2025,P_011,1,10
118701,104,9/24/2025,P_034,4,0
118701,101,9/24/2025,P_021,4,0
118702,104,09-05-2025,P_046,1,5
118703,105,9/30/2025,P_041,5,20
118704,104,9/13/2025,P_009,1,10
118704,102,9/13/2025,P_012,1,20
118705,106,09-12-2025,P_034,3,0
118706,106,09-03-2025,P_006,4,0
118707,106,9/18/2025,P_007,2,0
118707,106,9/18/2025,P_008,4,15
118708,104,9/14/2025,P_035,1,5
118708,106,9/14/2025,P_047,5,20
118708,107,9/14/2025,P_047,3,5
118709,104,9/15/2025,P_028,1,15
118709,108,9/15/2025,P_040,2,20
118710,103,09-02-2025,P_037,2,5
118711,105,9/25/2025,P_036,5,10
118711,106,9/25/2025,P_039,5,0
118712,107,9/30/2025,P_004,1,5
118713,105,09-03-2025,P_005,1,5
118713,101,09-03-2025,P_022,4,20
118713,107,09-03-2025,P_040,4,0
118714,103,9/13/2025,P_019,2,15
118714,107,9/13/2025,P_018,5,15
118715,106,9/28/2025,P_024,4,10
118716,103,9/24/2025,P_039,3,5
118717,104,09-01-2025,P_042,3,10
118718,102,9/30/2025,P_006,1,5
118719,103,09-07-2025,P_038,3,20
118720,102,9/29/2025,P_018,1,15
118720,101,9/29/2025,P_001,2,5
118721,102,9/28/2025,P_036,5,10
118721,106,9/28/2025,P_045,2,10
118721,103,9/28/2025,P_038,1,10
118722,101,9/26/2025,P_022,1,5
118723,103,09-07-2025,P_030,1,5
118724,108,9/22/2025,P_045,2,20
118725,105,9/28/2025,P_019,3,15
118726,106,09-06-2025,P_034,2,10
118726,103,09-06-2025,P_036,4,5
118727,108,09-03-2025,P_049,1,5
118728,106,09-02-2025,P_029,1,15
118729,104,10/21/2025,P_038,5,10
118730,104,10/22/2025,P_036,3,15
118731,102,10/19/2025,P_001,2,10
118731,101,10/19/2025,P_035,2,10
118732,103,10/28/2025,P_018,5,10
118733,102,10-07-2025,P_024,5,10
118734,104,10/24/2025,P_018,4,20
118735,104,10-04-2025,P_017,5,20
118736,104,10/15/2025,P_008,4,20
118736,104,10/15/2025,P_015,4,20
118737,105,10/24/2025,P_020,4,5
118737,107,10/24/2025,P_021,1,0
118737,105,10/24/2025,P_044,2,5
118738,106,10/27/2025,P_040,2,10
118739,105,10-06-2025,P_029,4,0
118740,106,10-05-2025,P_007,2,5
118741,104,10-02-2025,P_041,3,5
118742,108,10/29/2025,P_025,5,15
118743,104,10/23/2025,P_027,5,5
118744,104,10/25/2025,P_009,1,5
118744,104,10/25/2025,P_026,1,15
118745,106,10/14/2025,P_023,2,10
118746,105,10/21/2025,P_020,5,15
118747,107,10/28/2025,P_007,1,10
118747,102,10/28/2025,P_017,2,20
118747,107,10/28/2025,P_020,3,20
118748,102,10-05-2025,P_008,2,15
118748,105,10-05-2025,P_022,3,5
118749,103,10/13/2025,P_003,3,10
118750,105,10/28/2025,P_042,4,10
118751,108,10-12-2025,P_044,1,5
118752,103,10/17/2025,P_002,5,20
118753,107,10/14/2025,P_028,3,15
118754,101,10-02-2025,P_006,5,20
118755,108,10-05-2025,P_040,1,15
118756,102,10/31/2025,P_011,4,15
118756,101,10/31/2025,P_016,4,0
118757,105,10/20/2025,P_043,2,15
118758,103,10/28/2025,P_036,3,10
118759,103,10/25/2025,P_026,1,20
118759,104,10/25/2025,P_018,4,15
118760,108,10-06-2025,P_050,3,0
118761,108,10/15/2025,P_028,5,20
118762,103,10-07-2025,P_008,5,10
118763,104,10/21/2025,P_044,4,20
118764,103,10/23/2025,P_042,2,0
118765,106,10-12-2025,P_018,4,15
118766,108,10/27/2025,P_042,5,10
118767,102,10/18/2025,P_005,4,15
118768,104,10/16/2025,P_041,3,0
118769,101,10/17/2025,P_013,3,15
118770,107,10/21/2025,P_014,3,0
118770,104,10/21/2025,P_037,5,0
118771,105,10/28/2025,P_001,1,5
118771,106,10/28/2025,P_026,3,0
118772,103,10/27/2025,P_004,2,10
118773,102,10/14/2025,P_026,1,10
118773,104,10/14/2025,P_011,3,0
118773,104,10/14/2025,P_019,1,0
118774,106,10/26/2025,P_040,4,10
118775,106,10-07-2025,P_034,1,5
118776,103,10/30/2025,P_023,1,10
118777,105,10-02-2025,P_005,2,10
118777,102,10-02-2025,P_017,5,20
118778,106,10/18/2025,P_012,3,10
118779,103,10-02-2025,P_023,1,0
118780,104,10-02-2025,P_005,5,20
118781,105,10-07-2025,P_032,3,20
118782,103,10-06-2025,P_038,3,5
118783,101,10-05-2025,P_004,5,0
118784,103,10/27/2025,P_005,2,10
118785,106,10/27/2025,P_037,1,15
118785,103,10/27/2025,P_004,2,5
118786,104,10-03-2025,P_041,5,15
118787,103,10-04-2025,P_041,3,5
118787,101,10-04-2025,P_030,4,10
118788,104,10-11-2025,P_004,2,0
118789,106,10/30/2025,P_044,2,0
118790,107,10/20/2025,P_008,5,5
118790,107,10/20/2025,P_027,4,15
118791,107,10/18/2025,P_037,4,5
118791,101,10/18/2025,P_006,2,5
118791,108,10/18/2025,P_025,1,10
118792,106,10-06-2025,P_027,5,10
118792,107,10-06-2025,P_035,5,15
118792,106,10-06-2025,P_020,2,15
118793,102,10-12-2025,P_048,2,0
118793,106,10-12-2025,P_042,5,20
118794,105,10/28/2025,P_024,1,20
118794,104,10/28/2025,P_048,4,5
118795,102,10/26/2025,P_029,5,5
118796,106,10-09-2025,P_034,5,15
118796,101,10-09-2025,P_032,3,15
118797,105,10/20/2025,P_020,2,0
118798,105,10/15/2025,P_049,2,20
118799,108,10-03-2025,P_011,3,0
118799,107,10-03-2025,P_032,3,10
118800,107,10/28/2025,P_039,4,10
118801,103,10/31/2025,P_019,1,20
118802,101,10-12-2025,P_015,1,10
118803,101,10/28/2025,P_016,2,5
118803,104,10/28/2025,P_004,5,10
118804,106,10-12-2025,P_010,2,20
118805,106,10/16/2025,P_003,4,20
118806,106,10/25/2025,P_012,1,5
118807,102,10-05-2025,P_015,4,10
118807,101,10-05-2025,P_008,5,15
118808,106,10/24/2025,P_041,5,20
118809,103,10/31/2025,P_019,3,20
118810,105,10/23/2025,P_028,4,20
118810,105,10/23/2025,P_041,3,0
118811,102,10/28/2025,P_003,3,15
118812,105,10-03-2025,P_028,2,15
118813,106,10-03-2025,P_021,2,10
118813,101,10-03-2025,P_023,2,10
118814,107,10/24/2025,P_006,5,5
118815,108,10-08-2025,P_013,3,0
118816,102,10/31/2025,P_046,5,0
118816,103,10/31/2025,P_041,3,0
118817,103,10/23/2025,P_003,4,0
118817,104,10/23/2025,P_036,5,15
118818,103,10-11-2025,P_007,1,15
118819,106,10-01-2025,P_003,3,0
118820,107,10-03-2025,P_047,3,0
118820,103,10-03-2025,P_018,3,10
118821,103,10-07-2025,P_009,5,0
118821,104,10-07-2025,P_041,2,20
118821,105,10-07-2025,P_046,4,20
118822,102,10/22/2025,P_005,5,15
118823,105,10/24/2025,P_032,2,5
118824,108,10/30/2025,P_047,1,15
118825,106,10-09-2025,P_038,5,15
118826,108,10-11-2025,P_003,3,15
118826,107,10-11-2025,P_007,2,5
118827,104,10-11-2025,P_001,2,20
118828,102,10/31/2025,P_017,3,0
118828,101,10/31/2025,P_025,4,15
118828,106,10/31/2025,P_011,5,15
118829,102,10-02-2025,P_041,5,0
118830,104,10-12-2025,P_041,4,5
118830,102,10-12-2025,P_013,2,0
118830,103,10-12-2025,P_020,1,15
118831,108,10/17/2025,P_017,5,0
118832,105,10/25/2025,P_013,1,20
118832,107,10/25/2025,P_050,5,10
118833,103,10-02-2025,P_014,2,0
118834,101,10/23/2025,P_047,1,5
118835,105,10/14/2025,P_034,1,10
118835,103,10/14/2025,P_023,1,15
118836,106,10-07-2025,P_002,4,10
118837,106,10/28/2025,P_028,4,5
118838,108,10-08-2025,P_022,2,0
118839,108,10/16/2025,P_049,1,10
118839,103,10/16/2025,P_013,1,10
118839,101,10/16/2025,P_003,2,5
118840,108,10/17/2025,P_015,4,5
118841,102,10/16/2025,P_046,1,15
118842,104,10/30/2025,P_033,1,0
118842,105,10/30/2025,P_046,2,20
118843,103,10/22/2025,P_027,3,0
118844,107,10-04-2025,P_020,5,15
118845,104,10/20/2025,P_031,3,0
118845,105,10/20/2025,P_024,2,15
118846,107,10/22/2025,P_009,1,20
118847,108,10/27/2025,P_028,3,15
118847,104,10/27/2025,P_005,1,5
118848,105,10/19/2025,P_010,1,15
118849,101,10-11-2025,P_047,3,10
118850,108,10-03-2025,P_043,1,15
118851,107,10-10-2025,P_040,2,15
118851,104,10-10-2025,P_038,3,5
118851,106,10-10-2025,P_050,4,15
118852,104,10/31/2025,P_009,4,15
118853,103,10-03-2025,P_038,5,10
118854,105,10-06-2025,P_026,5,20
118854,101,10-06-2025,P_019,3,5
118855,102,10/20/2025,P_019,3,10
118856,105,10-06-2025,P_046,3,0
118857,107,10/16/2025,P_047,4,15
118858,102,10/26/2025,P_046,1,0
118858,106,10/26/2025,P_043,4,0
118859,101,10/26/2025,P_044,1,5
118860,103,10-10-2025,P_030,4,10
118861,107,10-05-2025,P_039,1,0
118862,108,10-03-2025,P_034,1,0
118862,106,10-03-2025,P_039,2,10
118863,103,10/29/2025,P_031,4,0
118864,102,10-05-2025,P_027,5,10
118865,106,10-02-2025,P_042,3,20
118865,101,10-02-2025,P_039,1,10
118866,103,10/16/2025,P_014,1,5
118866,103,10/16/2025,P_007,3,5
118867,105,10/19/2025,P_026,2,5
118868,104,10/19/2025,P_035,3,0
118869,101,10/29/2025,P_001,1,10
118870,107,10/16/2025,P_010,5,15
118870,106,10/16/2025,P_015,3,10
118871,103,10/16/2025,P_003,5,10
118872,103,10-09-2025,P_008,4,15
118872,101,10-09-2025,P_046,3,15
118872,104,10-09-2025,P_035,5,0
118873,102,10-12-2025,P_021,3,10
118874,106,10/26/2025,P_016,2,0
118875,102,10/23/2025,P_016,4,15
118876,102,10/18/2025,P_028,3,20
118876,103,10/18/2025,P_026,5,20
118876,108,10/18/2025,P_004,1,15
118877,102,10/13/2025,P_010,5,15
118877,103,10/13/2025,P_030,1,15
118878,103,10/25/2025,P_049,5,0
118879,104,10/23/2025,P_042,1,20
118879,102,10/23/2025,P_030,1,15
118880,102,10-03-2025,P_004,3,0
118881,105,10/28/2025,P_012,4,0
118881,102,10/28/2025,P_003,5,10
118882,104,10/13/2025,P_016,1,20
118882,106,10/13/2025,P_042,3,0
118883,104,10-07-2025,P_007,3,10
118884,108,10/16/2025,P_024,5,20
118884,102,10/16/2025,P_044,5,10
118885,101,10/13/2025,P_010,2,15
118886,104,10/30/2025,P_029,3,0
118887,102,10/19/2025,P_045,2,0
118887,108,10/19/2025,P_039,2,5
118888,104,10/22/2025,P_011,4,15
118889,108,10/23/2025,P_046,3,15
118889,104,10/23/2025,P_025,4,10
118890,104,10-10-2025,P_029,2,10
118890,108,10-10-2025,P_018,5,0
118891,106,10-06-2025,P_016,2,15
118892,104,10/13/2025,P_013,3,15
118892,103,10/13/2025,P_024,1,0
118893,103,10/25/2025,P_003,2,5
118893,108,10/25/2025,P_043,1,5
118894,101,10-04-2025,P_046,3,5
118894,106,10-04-2025,P_047,2,15
118895,101,10/30/2025,P_021,5,0
118896,106,10-09-2025,P_032,4,5
118896,108,10-09-2025,P_001,4,10
118897,105,10/31/2025,P_037,1,10
118898,103,10/25/2025,P_038,4,5
118898,108,10/25/2025,P_005,3,15
118899,102,10/23/2025,P_027,3,15
118899,107,10/23/2025,P_045,5,15
118900,101,10/31/2025,P_007,1,0
118900,103,10/31/2025,P_003,4,20
118901,103,10/17/2025,P_029,1,20
118902,106,10-06-2025,P_024,1,0
118903,107,10-03-2025,P_021,5,15
118904,108,10/20/2025,P_019,5,15
118904,106,10/20/2025,P_034,2,10
118905,108,10-11-2025,P_032,1,10
118906,101,10/25/2025,P_048,5,15
118907,108,10/22/2025,P_025,5,20
118907,105,10/22/2025,P_032,3,15
118907,103,10/22/2025,P_018,4,10
118908,104,10/19/2025,P_050,5,15
118908,108,10/19/2025,P_042,5,5
118909,107,10-06-2025,P_033,2,10
118910,107,10/27/2025,P_006,1,0
118911,107,10-04-2025,P_003,4,10
118912,107,10/19/2025,P_049,5,10
118913,108,10/19/2025,P_010,3,0
118914,101,10-08-2025,P_008,4,0
118914,104,10-08-2025,P_005,2,0
118915,108,10/15/2025,P_031,5,10
118916,104,10/15/2025,P_023,2,20
118916,104,10/15/2025,P_011,1,0
118917,104,10-05-2025,P_010,2,5
118918,103,10/14/2025,P_007,2,15
118918,102,10/14/2025,P_002,3,5
118919,104,10/22/2025,P_037,2,5
118919,104,10/22/2025,P_050,4,0
118919,108,10/22/2025,P_038,2,0
118920,105,10/24/2025,P_007,4,0
118920,104,10/24/2025,P_021,4,20
118920,102,10/24/2025,P_037,5,20
118921,106,10/28/2025,P_007,3,5
118922,107,10/14/2025,P_015,1,0
118922,101,10/14/2025,P_007,1,10
118923,106,10/18/2025,P_015,2,5
118924,103,10/29/2025,P_001,4,5
118925,101,10/28/2025,P_003,3,15
118926,108,10/22/2025,P_032,1,10
118927,103,10/25/2025,P_027,2,20
118928,103,10/18/2025,P_028,2,5
118928,106,10/18/2025,P_022,5,5
118929,105,10/29/2025,P_019,3,0
118929,104,10/29/2025,P_041,5,10
118929,101,10/29/2025,P_017,1,5
118930,104,10-01-2025,P_022,2,0
118930,108,10-01-2025,P_020,3,15
118930,106,10-01-2025,P_026,3,0
118931,107,10-09-2025,P_011,3,0
118932,105,10-06-2025,P_049,2,0
118932,106,10-06-2025,P_037,2,15
118933,106,10-11-2025,P_035,3,5
118933,102,10-11-2025,P_046,4,0
118934,101,10/26/2025,P_028,5,5
118934,101,10/26/2025,P_003,4,15
118934,102,10/26/2025,P_046,4,5
118935,101,10-07-2025,P_015,2,15
118935,101,10-07-2025,P_022,1,0
118935,107,10-07-2025,P_039,2,5
118936,107,10-07-2025,P_006,3,10
118937,107,10/22/2025,P_019,4,5
118938,101,10-04-2025,P_033,5,5
118939,103,10/18/2025,P_011,3,0
118939,101,10/18/2025,P_034,2,20
118940,108,10-11-2025,P_004,3,20
118941,108,10/17/2025,P_013,5,10
118941,108,10/17/2025,P_050,4,15
118941,106,10/17/2025,P_024,4,20
118942,102,10-01-2025,P_017,4,0
118943,106,10/25/2025,P_041,1,15
118943,101,10/25/2025,P_021,2,5
118944,105,10/13/2025,P_021,1,20
118945,103,10/23/2025,P_011,5,5
118946,102,10-02-2025,P_049,1,15
118946,104,10-02-2025,P_021,5,20
118947,101,10/30/2025,P_032,5,0
118948,104,10/31/2025,P_025,5,0
118949,107,10/13/2025,P_029,4,5
118950,108,10/28/2025,P_014,1,5
118951,106,10/29/2025,P_003,3,15
118952,104,10-03-2025,P_024,5,20
118953,102,10-03-2025,P_019,4,20
118954,105,10/21/2025,P_006,2,10
118955,102,10/26/2025,P_028,2,10
118955,104,10/26/2025,P_003,1,0
118956,103,10/30/2025,P_033,3,15
118957,104,10-05-2025,P_034,3,5
118957,102,10-05-2025,P_024,1,10
118958,102,10/17/2025,P_018,2,0
118959,102,10/19/2025,P_030,1,5
118960,108,10/15/2025,P_027,1,10
118961,105,10-06-2025,P_002,3,15
118961,104,10-06-2025,P_024,4,5
118962,105,10-06-2025,P_030,2,10
